college,title,description
LAW,LAW JD 727: HEALTH CARE DECISIONS,"This course will cover issues that arise in clinical healthcare settings, primarily involving who decides and on what basis. Topics include: informed consent and materiality; competence and capacity to give consent; surrogates, advanced directives, physicians orders, and powers of attorney; end-of-life decision making, including withholding/removing treatment, euthanasia, and physician-assisted suicide; clinical ethics committees; patient confidentiality and duties to disclose; human subjects research and institutional review boards; physician conflicts of interest; pre-approval access to drugs; and rationing of scarce healthcare resources."
LAW,LAW JD 728: DIGITAL MONEY & PROPERTY,"What we earn, owe and own will soon be represented only by bits in a computer, but we are only beginning to understand the benefits, risks and legal pitfalls associated with this change. While crypto currencies have dominated the news, they are only part of the larger global conversion to digital money and property representations that is underway. In Norway, over 95% of consumer transactions are now made with digital fiat money, California is working on converting its entire car title system from paper to digital and virtually all central banks are working on introducing national digital currencies. The impact of digitization will cut across property law, banking and finance, secured transactions, consumer rights, bankruptcy and many other areas of law - all of which this seminar will explore. The relationship between money, the reach of government and the impact on societal wealth and inequalities will also be considered over the course of the semester -- as well as the potential for government to limit privacy and control behaviors using digital money and payment systems. The goal of this seminar will be to explore and understand current issues, but more importantly, to equip students with a framework to understand and apply the law to evolving and new forms of money and digital property throughout their careers. Over the course of the semester, we will review and study various laws that govern money, property rights and debt with a focus on recent changes to the Uniform Commercial relating to digital assets and currency including Article 12 on Controllable Electronic Records. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement."
LAW,LAW JD 729: COMPLIANCE POLICY: SEMINAR,"THIS CLASS IS RESTRICTED to students who have formally applied and been accepted to the Compliance Policy Clinic. The Clinic is designed to develop core skills and capacities that are transferrable across compliance practice contexts and substantive areas of law. Clinic students hone research, analysis, writing, fact investigation, interviewing, presentation, counseling, project management, and interprofessional collaboration skills while deeply engaging issues of ethics, culture, risk management, and enforcement. PRE/CO-REQUISITE: Introduction to Risk Management and Compliance. Additional courses that may be helpful to take before or at the same time as the Clinic: Corporations, Administrative Law, Professional Responsibility. NOTE: The Compliance Policy Clinic counts towards the 6 credit Experiential Learning Requirement. GRADING NOTICE: This course does not offer the CR/NC/H option."
LAW,LAW JD 730: INTRO TO JEWISH LAW,"This course shall serve as an introduction to the literature, history, and dynamic processes of Jewish Law. This survey will be grounded in particular studies of such topics as jurisprudence (legal testimony; self-incrimination; dissent), civil law (voting rights; inheritance), criminal law (capital punishment); war crimes and genocide; family law (marriage; divorce); and gender and sexuality, among others. Throughout the course, we will consider concepts of authority, power, and enforcement in Jewish law -- during times of self-governance, subjugation, and crisis (e.g., Holocaust). We will also examine how Jewish Law impacts legal culture and judicial decisions in the modern State of Israel. Comparative legal studies will also help bring further perspective to our introduction to Jewish Law. All readings will be in English and no prior knowledge of Jewish Law is necessary. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement."
LAW,LAW JD 731: CRITICAL RACE THEORY,"In the mid-1980s, a scholarly movement to become known as ""Critical Race Theory"" (CRT) developed in legal academia. Early critical race theorists--including Derrick Bell, Mari Matsuda, Charles Lawrence, Richard Delgado, Kimberle Crenshaw, and Patricia Williams--challenged the substance and style of conventional legal scholarship. Substantively, race crits rejected formal equality, individual rights, and colorblind approaches to solving legal problems. Stylistically, critical race scholars often employed new methodologies for legal scholarship, including storytelling and narrative. The Critical Race Theory Colloquium is designed to expose students to core CRT principles and interrogate CRT's possibilities and limitations. This endeavor will require students to think critically about race and racism in conjunction with other intersecting structures of oppression and hierarchy. The Critical Race Theory Colloquium employs a workshop-format that enables students to engage leading scholars in the field of Critical Race Theory. The first part of the semester will involve a general overview of Critical Race Theory. During the remaining meetings, invited scholars will present works-in-progress for discussion. To prepare, students will write short reaction papers that include three questions for further discussion. Final grades depend on the reaction papers, class participation, and attendance. UPPER-CLASS WRITING REQUIREMENT: This class may not be used to satisfy the requirement. GRADING NOTICE: This class will not offer the CR/NC/H option. **A student who fails to attend the initial meeting of a seminar (designated by an (S) in the title), or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 732: LAW & SCIENCE,"Whether it is a clinical trial, a psychology laboratory study, or an econometric analysis, science is essential to a wide range of legal and policy contexts including regulation (e.g., new drug approval), litigation (e.g., causation in mass torts), and even transactions (e.g., acquiring a company that depends on technology patents). Through this course, students will develop basic fluency with reading and interpreting scientific studies used across these domains, and will also introduce several critical themes, including animal research ethics, the role of expert witnesses, funding and conflicts of interests, the neutrality of science, and scientific integrity. Note that this course is focused on scientific methods in a legal context; it is not designed to teach substantive scientific concepts and requires no background or prerequisites in scientific fields. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement."
LAW,LAW JD 733: Intellectual Property Research,"This course begins with an overview of basic legal research skills, processes, and resources using intellectual property subject matter. The course then proceeds to specific research strategies in copyright, patents, and trademark law, providing students an increased understanding of advanced legal research skills using: secondary sources, legislative history, administrative materials, and more. Students will gain an even deeper understanding of the context and framework of legal resources and how they are applied to real-world research from practitioner guest lecturers. Classes combine instruction and hands-on exercises, with an emphasis on exposure to databases beyond Lexis and Westlaw. Students are evaluated on weekly research assignments and a final research project. PREREQUISITE: Intellectual Property. NOTE: Students may not add this course after the first class is held. NOTE: This class counts toward the 6-credit Experiential Learning requirement. ENROLLMENT LIMIT: 15 students. ATTENDANCE REQUIREMENT: Students who fail to attend the first class or obtain permission to be absent from either the instructor or the Registrar, will be administratively dropped from the class. Students on the waitlist are required to attend the first class meeting for enrollment eligibility. Meeting dates 1/18/2024-2/29/2024"
LAW,LAW JD 734: Judicial Externship Program: Seminar,"THIS CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. This is the companion academic component for students simultaneously enrolled in the Judicial Externship: Fieldwork course. The seminar focuses on teaching the substance and skills related to being a successful judicial extern. Topics include judicial ethics, legal research, judicial process, opinion drafting, judicial selection and recusal, and judicial decision-making. Students keep reflective journals chronicling their educational experience and reactions to the practice of law observed at the field placement. Please note that the course is scheduled to meet for seven two-hour class sessions, every other week. NOTE: Students who enroll in this externship may count the credits toward the 6 credit Experiential Learning requirement. COREQUISITE: Judicial Externship: Fieldwork (JD 735). GRADING NOTICE: This class does not offer the CR/NC/H option."
LAW,LAW JD 735: Judicial Externship Program: Fieldwork,"THIS CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. Students receive credit for working in chambers for a judge in the state or federal court system. The assignments handled by an extern are similar to those handled during a post-graduate clerkship. Students may find their own judicial placements that must be approved by the Clinical and Experiential Programs Office, or the Office will match the student with a judge. Students receive 4-9 variable P/F credits for their fieldwork, as determined in consultation with their placement supervisors. Each credit requires 50 hours of work over the course of the 13-week semester (averaging 4 hours per week). NOTE: Students who enroll in this externship may count the credits toward the 6 credit Experiential Learning requirement. COREQUISITE: Judicial Externship: Seminar (JD 734)."
LAW,LAW JD 737: SILC: Venture and Finance Seminar 1,"THIS CLASS IS RESTRICTED to students who have formally applied to and been accepted to the Student Innovations Law Clinic.
The BU/MIT Student Innovations Law Clinic (SILC) provides counseling and guidance to assist MIT and BU students with laws and regulations that relate to their innovation-related academic and extracurricular activities. As a companion to SILC Fieldwork course, in Venture & Finance Seminar 1 students in SILC's Venture & Finance Practice Group meet to review substantive legal issues in corporate law (including partnerships, LLCs, and corporations), business and financial regulation, securities law, and commercial law and regulation. The seminar will also introduce students to the lawyering skills (including interviewing, counseling, negotiation, drafting, etc.) that will help them in counseling MIT and BU students on their creative and innovative projects. This class will occasionally meet with some or all of the students in the other SILC Practice Group sections for clinic-wide discussions and case round presentations. NOTE: This Clinic counts toward the 6 credit Experiential Learning requirement. GRADING NOTICE: This course does not offer the CR/NC/H option."
LAW,LAW JD 738: SILC: Venture and Finance Seminar 2,"THIS CLASS IS RESTRICTED to students who have formally applied to and been accepted to the Student Innovations Law Clinic.
The BU/MIT Student Innovations Law Clinic (SILC) provides counseling and guidance to assist MIT and BU students with laws and regulations that relate to their innovation-related academic and extracurricular activities. As a companion to SILC Fieldwork course, in Venture & Finance Seminar 2 students in SILC's Venture & Finance Practice Group expand upon the legal and practice issues reviewed in the fall seminar, including issues in corporate law (including partnerships, LLCs, and corporations), business and financial regulation, securities law, and commercial law and regulation. This class will occasionally meet with some or all of the students in the other SILC Practice Group sections for clinic-wide discussions and case round presentations. NOTE: This Clinic counts toward the 6 credit Experiential Learning requirement. GRADING NOTICE: This course does not offer the CR/NC/H option."
LAW,LAW JD 739: Semester in Practice Program: Fieldwork,"THIS CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. This course is the fieldwork component of the Semester-in-Practice Program. Students spend a semester working full-time for credit in non-profits, government agencies, courts, private companies, or law firms. Placements may be paid or unpaid. Students may find their own placements that must be approved by the Clinical and Experiential Programs Office, or the Office has resources to help students identify and apply to suitable field placements based on their interests and career goals. NOTE: Students who enroll in the Semester-in-Practice Program may count the credits towards the 6 credit Experiential Learning requirement. COREQUISITE: Semester-in-Practice: Seminar (JD 740)."
LAW,LAW JD 740: Semester in Practice Program: Seminar,"THIS CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. This course is the seminar component of the Semester-in-Practice Program. Students will take the course online or on campus course (depending on the location of their placement). Topics covered in class will include legal ethics and professional responsibility, professional development, access to justice, cross-cultural lawyering, and the changing role of the legal professional. Students will have weekly readings and be expected to write weekly reflective memoranda. They will also give a presentation and prepare a final 10-12 page paper. NOTE: Students enrolled in this course may count the credits towards the 6 credit Experiential Learning requirement. COREQUISITE: Semester-in-Practice: Fieldwork (JD 739)."
LAW,LAW JD 741: SILC: Intellectual Property and Media Seminar 1,"THIS CLASS IS RESTRICTED to students who have formally applied to and been accepted to the Student Innovations Law Clinic.
The BU/MIT Student Innovations Law Clinic (SILC) provides counseling and guidance to assist MIT and BU students with laws and regulations that relate to their innovation-related academic and extracurricular activities. As a companion to SILC Fieldwork course, in IP & Media Seminar 1 students in SILC's Intellectual Property & Media Practice Group meet to review substantive legal issues in intellectual property and media law and how they relate to SILC's practice, including issues in copyright, trademark, patent, trade secret, media privacy and libel law, and related legal issues. The seminar will also introduce students to the lawyering skills (including interviewing, counseling, negotiation, drafting, etc.) that will help them in counseling MIT and BU students on their creative and innovative projects. This class will occasionally meet with some or all of the students in the other SILC Practice Group sections for clinic-wide discussions and case round presentations.  NOTE: This Clinic counts toward the 6 credit Experiential Learning requirement. GRADING NOTICE: This course does not offer the CR/NC/H option."
LAW,LAW JD 743: NY PRO BONO SCHOLARS: FIELDWORK,"This CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. Through the Pro Bono Scholars Program, students spend their spring 3L semester working full-time for credit at a government agency or non-profit providing direct legal services to indigent clients. Participating students sit for the February New York bar exam, and begin their fieldwork the week after. Students passing the bar exam and completing other NY bar and BU Law graduation requirements are admitted to the NY bar in late June. NOTE: Students who enroll in this program may count the credits toward the 6 credit Experiential Learning requirement. COREQUISITE: NY Pro Bono Scholars Program: Directed Study (JD 744)."
LAW,LAW JD 744: NY PRO BONO SCHOLARS: DIRECTED STUDY,"This CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. This is the companion academic component for students enrolled in the Pro Bono Scholars Program: Fieldwork course. Students work with a faculty supervisor in designing their own reading list, writing a 15-20 page research paper, and submitting seven 4-6 page bi-weekly journals. COREQUISITE: NY Pro Bono Scholars Program: Fieldwork (JD 743)."
LAW,LAW JD 745: Health Care Corporate Compliance,"Health care organizations of all types (hospitals and health systems, medical device and pharmaceutical companies, health plans, and other health care providers) must develop and maintain an effective corporate compliance and ethics program.  Boards of Directors are judged on whether or not they have taken steps, directly and through management, to implement such programs.  This is necessary both as a core management tool and to demonstrate a commitment to good governance and compliance in order to take advantage of penalty reductions under U.S. Sentencing Guidelines, including the Sentencing Commission’s June 2020 revisions.  “Such compliance and ethics program shall be reasonably designed, implemented, and enforced so that the program is generally effective in preventing and detecting criminal conduct.”  But how do you design such a program?  How does legal counsel assist the company in building and operating one?  What distinguishes the “legal function” from the “compliance function.”  Lawyers working in health care businesses need to be able to answer these questions to advice the board and management.  This course focuses on the fundamentals required to develop and maintain an effective health care corporate compliance program. Students will study the seven elements of a successful compliance program in practical detail and 
will learn best practices for compliance programs. Specifically, this will include learning how best to design and implement compliance oversight and committees, practicing policy drafting, and exploring the most effective ways to educate and train in compliance. This will also include developing an excellent understanding of audit, investigation, and corrective action skills and strategies. GRADING NOTICE: This class does not offer the CR/NC/H option."
LAW,LAW JD 746: HEALTH LAW SURVEY COLLOQUIUM,"The Health Law Survey Colloquium (HLSC), led by the director of the Health Law Program, is designed to orient students to the breadth of health law expertise at Boston University by featuring various BU faculty as guest lecturers each week. The HLSC will present a diverse range of topics spanning the field of health law. By asking each speaker to share something from their core specialty, we expect to receive enthusiastic and highly-engaging conversations with the students. Relevant readings may include scholarly works in progress (as in typical colloquia) but also excerpts from casebooks, primary sources, new legal or regulatory developments, or case studies from practice. Students will write response papers. UPPER-CLASS WRITING REQUIREMENT: This class may not be used to satisfy the requirement. ** A student who fails to attend the initial meeting of a seminar (designated by an (S) in the title), or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 748: International Economic Law and Climate Change,"The aim of this class is to provide an overview of how international environmental commitments and international economic commitments fit together within the global economic governance architecture. Students will explore the history of today’s international climate movement, beginning with the 1992 Earth Summit (Rio) and covering the most recent commitments made under the United Nations Framework Convention on Climate Change. They will explore the parallel way in which international trade and investment commitments have intensified during that time period, and the course will layout the various efforts by global leaders to harmonize the two (economic and environmental) regimes. The course includes topics such as (1) environmental disputes at the World Trade Organization, (2) investor-state dispute settlement targeting environmental and climate policies, (3) efforts at the bilateral, regional and mega-regional level to incorporate environmental commitments into free trade agreements, (4) unilateral efforts by the EU and the US to promote climate-friendly policy-making worldwide and (5) developing country perspectives in the “just transition” movement. By the end of the course, students will have a comprehensive understanding of the points of harmony and tension between these two regimes and will have thought critically and creatively about the ways forward. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement.  ** A student who fails to attend the initial meeting of a seminar, or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 749: DISABILITY LAW,"This seminar surveys the evolution of federal law as it relates to people with disabilities. We will cover disability discrimination in the areas of employment, education, government services, public accommodations run by private entities, and housing. In exploring these areas we will examine relevant case law and statutes (i.e. the ADA and its amendments, the Rehabilitation Act of 1973, the IDEA, and the Fair Housing Act) and their implementing regulations and guidance. In addition to studying legal authorities, we will engage in practical classroom exercises and hear from attorneys practicing in disability law-related settings. Readings will be provided. Grades will be based on class participation and a final paper. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement. **A student who fails to attend the initial meeting of a seminar (designated by an (S) in the title), or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 762: Health Law Externship: Fieldwork,"THIS CLASS IS RESTRICTED to students who have received permission from the Office of Experiential Education to enroll. Students receive credit for working at a public agency, a non-profit, or a private health care organization. Placements may be paid or unpaid. Prior to the beginning of the semester, the course instructor works with students to identify suitable field placements depending on each student's individual interests and career goals. Once possible placements are identified, students are responsible for applying and being accepted to those organizations. Students receive 3-9 variable P/F credits for their fieldwork, as determined in consultation with their placement supervisors. Each credit requires 50 hours of work over the course of the 13-week semester (averaging 4 hours per week). NOTE: Students who enroll in this externship may count the credits towards the 6 credit Experiential Learning requirement. COREQUISITE: Health Law Externship: Seminar (JD 764)."
LAW,LAW JD 764: Health Law Externship: Seminar,"THIS CLASS IS RESTRICTED to students who have received permission from the Office of Experiential Education to enroll. This is the companion academic component for students enrolled in the Health Law Externship: Fieldwork course. The one-hour weekly seminar examines various health law issues as well as the challenges of working in a health care environment. The seminar requires students to write a paper and make a class presentation. In addition, each student submits reflective memoranda chronicling their educational experience and reactions to the practice of law observed at the field placements. NOTE: Students who enroll in this externship may count the credits toward the 6 credit Experiential Learning requirement. COREQUISITE: Health Law Externship Program: Fieldwork (JD 762). GRADING NOTICE: This class does not offer the CR/NC/H option."
LAW,LAW JD 766: Environmental Law Practicum,"THIS CLASS IS RESTRICTED to students who have formally applied to and been accepted to the Environmental Law Practicum. Students receive credit for completing environmental law-related legal projects for a regional or national environmental law organization, such as the Conservation Law Foundation and the Natural Resources Defense Council. Projects will vary in scope and content based on student interest and the needs of the partnering organization. Project topics include clean energy, clean water, and environmental justice, which concerns the intersection of civil rights, fundamental fairness, and environmental policy. Students may also have the opportunity to work on litigation-related matters. Throughout the semester, students will work both under the supervision of an attorney at the partner organization and under the supervision of Professor Pam Hill. Practicum students must attend at least six class meetings with Professor Hill. Students receive either 1, 2 or 3 graded credits depending on the nature of the project and the anticipated workload. NOTE: This clinic counts toward the 6 credit Experiential Learning requirement. GRADING NOTICE: This course does not offer the CR/NC/H option."
LAW,LAW JD 767: CLIMATE RISK & FINANCIAL INSTITUTIONS,"This seminar will explore how the law shapes the assessment of, and response to, the financial risks of climate change. We'll look, for example, at how misaligned incentives for risk-taking (such as between a developer and a house buyer, or between a corporation and its insurer) lead to overdevelopment in flood plains and areas with high wildfire risk. After an introduction to the economics of climate change, we'll turn to questions like: What role do securities regulators, insurance commissioners, and central bankers play in the transition to a greener economy? What does ""ESG"" investing mean and does it do anything? Are markets foreseeing both physical risks and transition risks (i.e., stranded assets)? Our approach will consider the political economy of risk bearing, and investigate dynamics like the influence of credit ratings agencies on local government investment in sea-level rise adaptation. UPPER-CLASS WRITING REQUIREMENT: This class may be used to satisfy the requirement. GRADING NOTICE: This class will not offer the CR/NC/H option. **A student who fails to attend the initial meeting of a seminar (designated by an (S) in the title), or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 768: Criminal Motion Practice and Advocacy,"Advocacy courses in law school tend to focus on the traditional Trial Advocacy model (opening statements, direct and cross examinations, and closing arguments) or post-trial Appellate Advocacy. The vast majority of cases, however, never reach trial. Criminal Motion Practice and Advocacy will look comprehensively at the pre-trial motions that comprise the bulk of criminal litigation. Students will have the opportunity to research, write, and argue their own pretrial motions against opposing counsel. The course will travel chronologically through the life of a criminal case, beginning at arraignment and focusing on the art of motions practice. In class exercises will include arguments for Motions to Suppress searches and seizures based on search warrants, as well as Motion to Suppress hearings with live witness testimony and examination. NOTES: This class counts toward the 6 credit Experiential Learning requirement. ENROLLMENT LIMIT: 12 students. GRADING NOTICE: This course does not offer the CR/NC/H option. PREREQUISITE: Criminal Procedure. ATTENDANCE REQUIREMENT: A student who fails to attend the first class or to obtain permission to be absent from either the instructor or the Registrar, will be administratively dropped from the class. Students who are on the wait list for a section are required to attend the first meeting to be considered for enrollment."
LAW,LAW JD 770: CREATIVE & INNOVATIVE ECONOMIES,"This IP seminar studies the complicated relationship of access and ownership in the development and sustainability of IP-rich communities in the internet age. Students read intensely for the first half of the semester about particular creative and innovative communities and their IP practices, e.g., video game developers, graffiti artists, biomedical engineers, podcasters, photographers, chefs, jewelry designers, app developers (the list is endless!). In this first part of the course, students write short response papers and discuss the material. They will also begin formulating a plan for the second half of the semester, in which they will choose their own a creative or innovative community to study in depth. The second half of the semester supports the student in that research project, identifying the community, gaining access to evidence about that community, analyzing the evidence, and developing legal analysis of intellectual property issues for that community. We workshop the individual projects as a group, read proposals together, and continue with our reading on intellectual property issues that relate to the chosen projects. The final project is a combination of (1) facts/evidence about the community, (2) a written analysis of the facts, (3) legal proposals to aid the achievement of its goals as a creative or innovative community, and (4) a short presentation to the class of the findings/analysis. COREQUISITE/PREREQUISITE: Intellectual Property, Copyright, Trademark, or Patent Law. GRADING NOTICE: This course does not offer the CR/NC/H option. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement. **A student who fails to attend the initial meeting of a seminar (designated by an (S) in the title), or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 771: Learning from Practice Ext: Seminar,"THIS CLASS IS RESTRICTED to students who have received permission from the Clinical and Experiential Programs Office to enroll. This is the companion academic component for students enrolled in the Learning from Practice: Fieldwork course. This one-hour weekly seminar focuses on the ways in which lawyers develop skills on the job, and identifies best practice for professional development, mentoring, networking, communication, and interacting with clients and the media. The course also examines issues involving diversity, work-life balance, and ethical considerations. The seminar requires students to make a class presentation and keep a reflective journal chronicling their educational experience and reactions to the practice of law observed at the field placement. NOTE: Students who enroll in this externship may count the credits toward the 6 credit Experiential Learning requirement. COREQUISITE: Learning from Practice Externship (JD 809). GRADING NOTICE: This class does not offer the CR/NC/H option."
LAW,LAW JD 772: Mental Health Litigation Practicum,"Faculty will supervise BU Law students as they represent clients being held involuntarily at a local psychiatric hospital where the hospital has petitioned to have the client involuntarily committed for up to 6 months or recommitted for up to one year and also often petitioned for involuntary treatment. Through reading assignments and class discussions, students will develop a thorough understanding of the Mental Health Statute, the rules of evidence, and the case law that governs civil commitments and involuntary treatment. In addition, students will hone their trial advocacy skills by preparing a defense and defending their clients at bench trials. In preparation for trial, students will conduct client interviews, review medical records, identify their case theory driven by the client's story, prepare a defense, and engage expert witnesses to assist with their client's defense. At the bench trial, students will litigate motions, cross-examine the hospital's witnesses, direct-examine defense witnesses, and argue in closing that the hospital failed to meet their burden beyond a reasonable doubt. PREREQUISITES/COREQUISITES: Evidence and a trial advocacy course (including Trial Advocacy, Criminal Trial Advocacy, Pre-trial or Trial Advocacy sections of the Civil Litigation/Access to Justice Program, Advanced Evidence and Advocacy, and Criminal Motion Practice and Advocacy)."
LAW,LAW JD 775: REPRODUCTIVE RIGHTS,"In the United States, and around the world, many people still suffer from basic lack of access to sexual and reproductive health services. This course explores the role of law in understanding the distribution of access to SRH services and care. We will draw on various theoretical and doctrinal tools including critical legal theory, critical race theory, sociology of science, human rights, feminist theory, and a range of public health methods to understand the current state of the law and the possibilities and limitations of legal reforms. The course will foreground issues of race and reproduction as well as the politics of public health law (including the role of scientific evidence and medical expertise in courts). We will examine various sites of lawmaking including courts and legislatures and we will pay attention to the legal reforms offered by social movements both for and against greater access to services and care."
LAW,LAW JD 776: Intellectual Property Workshop,"This seminar examines topics from the frontiers of intellectual property law. The class provides students with the opportunity to meet and interact with cutting-edge IP scholars who will be invited to speak. Students will read the speakers' works in progress, critique those writings in papers and oral give-and-take discussions with the authors, and will be provided additional reading as appropriate. The goals of this workshop are three: for students to deepen their substantive knowledge of IP law, for students to increase their abilities to participate in scholarly debate, and for established scholars to improve their working papers through the input of the workshop group. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement.  ** A student who fails to attend the initial meeting of a seminar, or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 777: Education Law and Policy,"In this course, we will examine the relationship between law, public policy, and current issues in education at both the K-12 and higher ed levels. Major themes will include campus safety and privacy; the right to an equal and quality education (with a focus on desegregation and resegregation); constitutional issues in public schools (including religious considerations and student freedom of expression); and structures of educational governance and various school reforms. Related topics of engagement will likely include policing in schools, ongoing legal battles over race-conscious practices and policies, the unmet needs of English language learners, and the impact of the charter school movement. Course assessment will include a take home examination. Class participation will also factor into final grades. GRADING NOTICE: This class does not offer the CR/NC/H option."
LAW,LAW JD 778: INTRO TO RISK MANAGEMENT & COMPLIANCE,"Spanning the range of industries from health care to financial services to manufacturing and beyond, compliance is the fast-growing practice of managing the full range of legal risk within highly-regulated organizations. At the complex intersection of law, business operations, reputation, and ethics, compliance lawyers practice ""preventive law"" to protect companies against corporate criminal and civil liability. We will discuss how to identify and evaluate an organization's legal risks and and work in multidisciplinary teams to develop effective strategies to prevent wrongdoing (and detect violations when they do occur). Among other topics, we will look at the Federal Sentencing Guidelines for Organizations, the Foreign Corrupt Practices Act, and enforcement guidance from the Department of Justice and Securities & Exchange Commission to see how compliance has become a key mechanism of corporate accountability in the U.S. and globally."
LAW,LAW JD 779: Digital Civil Liberties,"This readings seminar will focus on emerging issues of civil liberties in our digital society, with special attention paid to privacy and freedom of speech in the age of social media, platforms, and artificial intelligence. We will explore the potential and dangers of the Internet revolution in communications, and how it is affected by the activities of users, by companies like Google, Facebook, and Twitter, and by government attempts to restrain or shape the evolution of online activity through law. The course will be structured around discussions of principal readings of relatively recent (and readable) books and articles, including the possibility of videoconferencing or in-person lectures with some of the authors to discuss their work. There will be three student papers required – two short papers due during the semester providing a critical review of one of the readings chosen by the student, and a slightly longer paper due at the end of exams comparing and critiquing two of the principal readings. In addition to gaining a deeper understanding of the topics of the books, we will work on developing essential skills for lawyers of close reading and clear and persuasive writing. UPPER-CLASS WRITING REQUIREMENT: A limited number of students may use this class to satisfy the requirement. ** A student who fails to attend the initial meeting of a seminar. or to obtain permission to be absent from either the instructor or the Registrar, may be administratively dropped from the seminar. Students who are on a wait list for a seminar are required to attend the first seminar meeting to be considered for enrollment."
LAW,LAW JD 780: TRADEMARK & UNFAIR COMPETITION,"This course will examine the principles of trademark and unfair competition law. We will investigate issues of ownership, protectability, and infringement in the context of words, symbols, slogans, product design and other forms of trade dress. We will explore the policy reasons for protecting marks and the limiting principles that protect competition, speech, and other interests. The course also will include a brief introduction to false advertising and the state law right of publicity. GRADING NOTICE: This course does not offer the CR/NC/H option."
LAW,LAW JD 783: Transaction Sim: International Business Collaboration,"Practice Areas: Cross-Border Transactions and International Negotiations This course is one of the semester-long transaction simulations offered as part of the Transactional Law Program. The simulated transaction involves two companies, one a large U.S.-based pharmaceutical company (""KJH""), and the other an African agricultural production company that is majority owned by the government of the fictional African country of Malundi (""MCC""). The two companies are interested in working together to exploit a new technology developed by KJH that uses cassava, a plant, grown and harvested by MCC, for a new arthritis drug. MCC has a surplus supply of cassava and has been searching for alternative markets and uses for the surplus supply. KJH has a worldwide distribution channel, has developed and patented a manufacturing process, and possesses valuable know-how, used to extract the active ingredient for the new drug from cassava. Their collaboration could take the form of a joint venture, licensing agreement, long-term supply contract, or a combination of these structures. The course will begin with an introduction to important concepts about international business legal structures, negotiations, and the facts of the simulated case. The class will engage in a number of ""hands-on"" skill building exercises, individually and in small groups. After the third- or fourth-class meeting, students will be assigned to one of two teams of attorneys, one team representing MCC, and the other representing KJH. The teams will structure, negotiate and document in a detailed ""letter of intent"" the terms of the parties' collaboration.. The course will explore the impact of cross-cultural customs and norms, as well as challenges presented by individual personalities and negotiating styles and client demands. Certain ethical issues will be addressed that may arise in transactions of this kind and in transactional practice generally. A key goal of the course is to expose students to ""real-world"" practice and enhance students' ability to structure, negotiate and document a transaction. The course grade will be based on individual class participation, individual and team drafting assignments and team negotiations. CLASS SIZE: Limited to 12 students. This course is open to LLM students provided there are available seats and with the permission of the Instructor and the Assistant Dean of Graduate and International Programs. PREREQUISITES: Corporations and Contract Drafting (or Transactional Contracts in the case of LLM students) are recommended, but not required. NOTES: This course counts toward the 6-credit Experiential Learning requirement and also satisfies the Transaction Simulation requirement of the Transactional Practice Concentration. GRADING NOTICE: This course does not offer the CR/NC/H option. ATTENDANCE REQUIREMENT: A student who fails to attend the first class or to obtain permission to be absent from either the instructor or the Registrar will be administratively dropped from the course. Students who are on the wait list are required to attend the first class to be considered for enrollment. Because the course involves regular in-class exercises, some of which are done in teams, and class participation is a significant component of a student's final grade, regular class attendance is essential and thus the course cannot accommodate flexibility in attendance."
